ghi,clear_sky_ghi,temp,humidity,district
5.9734,6.7344,29.26,81.09,Gurugram
4.6414,6.7673,28.73,84.37,Gurugram
4.3853,6.5851,28.63,84.81,Gurugram
2.8301,6.8167,27.57,88.76,Gurugram
3.6989,6.7774,28.07,82.91,Gurugram
3.8791,6.1267,29.22,78.41,Gurugram
3.5066,5.7343,29.23,76.11,Gurugram
5.8351,6.3427,29.48,72.74,Gurugram
6.1918,6.3478,29.35,73.27,Gurugram
3.4294,5.9285,29.33,72.01,Gurugram
3.7752,6.2906,28.58,76.75,Gurugram
5.2073,6.0492,29.5,72.75,Gurugram
6.1008,6.6293,29.16,78.76,Gurugram
6.3497,6.7087,28.44,81.74,Gurugram
6.1212,6.5767,28.78,78.6,Gurugram
4.4225,6.1418,29.02,78.16,Gurugram
3.6629,6.1195,27.7,84.05,Gurugram
5.3546,6.227,29.05,79.17,Gurugram
4.8588,5.9376,29.82,74.81,Gurugram
5.893,6.5258,28.96,78.8,Gurugram
5.1746,6.197,28.46,79.23,Gurugram
4.0147,6.3096,28.47,79.86,Gurugram
3.9662,6.3053,28.66,79.69,Gurugram
2.561,6.169,28.02,86.96,Gurugram
2.7814,5.8666,28.16,81.18,Gurugram
5.454,6.0461,27.73,73.75,Gurugram
6.4262,6.498,27.5,73.06,Gurugram
6.3127,6.4176,27.41,73.11,Gurugram
6.0024,6.2854,27.7,71.97,Gurugram
5.8265,5.994,27.63,72.65,Gurugram
5.8973,6.0254,27.52,69.56,Gurugram
5.6894,5.9134,27.99,68.63,Gurugram
5.9906,6.0562,28.11,64.36,Gurugram
6.1099,6.2522,28.31,64.36,Gurugram
6.091,6.2006,28.55,60.86,Gurugram
5.7334,5.9892,28.87,58.77,Gurugram
5.1096,5.6782,28.98,61.91,Gurugram
5.1523,5.7854,29.61,61.51,Gurugram
5.531,5.6906,29.44,57.65,Gurugram
5.6369,5.7031,29.88,49.99,Gurugram
5.411,5.6873,29.94,46.82,Gurugram
5.3215,5.5428,29.34,51.45,Gurugram
5.5176,5.6693,29.78,55.41,Gurugram
5.5594,5.5982,30.79,54.35,Gurugram
5.0258,5.2433,31.0,54.53,Gurugram
4.1633,4.7938,28.1,72.64,Gurugram
5.3105,5.5198,28.77,61.61,Gurugram
5.0971,5.3923,28.82,59.52,Gurugram
5.1953,5.4862,29.16,54.99,Gurugram
4.9865,5.3551,29.32,52.94,Gurugram
4.8302,4.9608,28.77,57.02,Gurugram
4.9289,5.0258,29.27,51.19,Gurugram
4.5768,4.7371,28.95,52.75,Gurugram
4.9668,5.1353,29.88,51.56,Gurugram
5.0969,5.2723,30.46,52.37,Gurugram
4.8108,5.3916,30.91,56.58,Gurugram
4.6704,5.0573,31.2,56.18,Gurugram
3.4061,4.3181,30.82,55.8,Gurugram
2.4588,4.1906,28.96,58.73,Gurugram
3.0307,3.4174,28.75,54.11,Gurugram
4.2946,4.3433,28.68,50.21,Gurugram
4.6735,4.686,29.11,43.92,Gurugram
5.0705,5.088,29.21,40.34,Gurugram
4.4318,5.1504,28.44,43.85,Gurugram
5.3779,5.3789,27.18,39.33,Gurugram
5.4146,5.437,25.85,34.43,Gurugram
5.6052,5.6095,26.04,34.75,Gurugram
5.5037,5.5116,25.75,39.2,Gurugram
5.1677,5.1751,25.45,34.0,Gurugram
4.9219,4.927,26.26,36.55,Gurugram
4.9058,4.9106,26.25,36.41,Gurugram
4.865,4.8718,25.54,32.88,Gurugram
4.9642,4.9692,25.66,32.52,Gurugram
5.2366,5.239,25.41,36.25,Gurugram
5.1706,5.1758,25.23,39.29,Gurugram
5.1247,5.1269,25.33,37.23,Gurugram
4.6481,4.6591,24.17,32.87,Gurugram
4.7724,4.777,24.62,33.8,Gurugram
4.8588,4.885,24.66,42.54,Gurugram
4.3944,4.4191,24.85,33.96,Gurugram
4.3258,4.3315,23.53,28.03,Gurugram
3.9936,4.0198,23.13,25.37,Gurugram
3.799,3.8059,24.02,23.11,Gurugram
3.4296,3.6648,22.05,28.75,Gurugram
3.4332,3.4342,21.94,30.41,Gurugram
3.5165,3.5448,22.77,28.17,Gurugram
3.5525,3.6317,22.72,25.76,Gurugram
4.1107,4.2636,23.07,27.19,Gurugram
3.9192,4.0022,22.6,28.2,Gurugram
2.5003,2.7828,22.05,31.4,Gurugram
2.8382,3.2873,21.92,30.43,Gurugram
3.7226,3.7349,21.54,27.17,Gurugram
3.7474,3.7505,19.83,26.45,Gurugram
3.8088,3.8129,20.23,26.84,Gurugram
4.0834,4.1614,21.25,20.69,Gurugram
3.9929,4.001,21.18,22.32,Gurugram
3.8374,3.8388,20.45,30.16,Gurugram
3.7771,3.8026,21.46,30.06,Gurugram
3.535,3.5448,20.44,33.95,Gurugram
3.3478,3.3845,19.57,34.82,Gurugram
3.4639,3.4642,18.84,31.71,Gurugram
3.7572,3.7625,18.08,29.89,Gurugram
3.8563,3.858,17.86,30.98,Gurugram
3.8256,3.8376,20.02,26.34,Gurugram
3.7598,3.7642,21.18,23.12,Gurugram
4.0267,4.031,21.66,23.11,Gurugram
4.231,4.2358,20.75,27.1,Gurugram
4.1734,4.1791,20.22,31.22,Gurugram
3.7538,3.7632,20.13,24.91,Gurugram
4.0618,4.0627,21.16,21.83,Gurugram
4.0416,4.0457,21.27,26.83,Gurugram
4.1074,4.1141,20.9,26.3,Gurugram
4.1251,4.1342,20.46,24.11,Gurugram
3.6348,3.911,20.48,18.26,Gurugram
2.8212,3.2131,19.38,21.59,Gurugram
2.4427,2.7833,19.82,27.89,Gurugram
2.5181,2.7043,18.14,29.05,Gurugram
3.27,3.3701,17.92,29.86,Gurugram
3.5626,3.5681,18.11,23.45,Gurugram
3.5489,3.6122,18.11,22.51,Gurugram
2.8519,3.4474,19.29,22.33,Gurugram
2.3808,3.0598,19.84,23.38,Gurugram
2.4643,3.048,19.33,24.29,Gurugram
2.7614,3.1207,19.21,25.47,Gurugram
2.423,3.3302,19.24,27.99,Gurugram
3.1702,3.5782,19.27,36.84,Gurugram
3.4332,3.5268,18.59,34.81,Gurugram
3.1241,3.2539,18.79,35.75,Gurugram
3.3103,3.343,17.27,30.6,Gurugram
3.7126,3.7334,15.99,27.62,Gurugram
3.6185,3.679,16.71,25.08,Gurugram
3.2666,3.5609,15.5,26.72,Gurugram
3.4682,3.4742,15.38,26.92,Gurugram
3.3026,3.3864,15.02,25.95,Gurugram
3.7051,3.7063,15.7,28.31,Gurugram
3.8909,3.9127,16.07,28.77,Gurugram
3.749,3.7548,15.97,24.79,Gurugram
3.563,3.6115,17.33,23.04,Gurugram
3.1769,3.341,17.13,22.82,Gurugram
2.2063,2.9674,14.62,29.66,Gurugram
3.2906,3.3545,14.08,25.08,Gurugram
3.6434,3.6454,15.36,18.83,Gurugram
3.5033,3.6622,17.64,16.84,Gurugram
2.4888,3.2136,16.27,20.98,Gurugram
2.123,2.8166,14.06,27.81,Gurugram
2.3652,2.9335,13.58,38.45,Gurugram
2.9309,3.0766,14.83,53.19,Gurugram
2.7254,2.7922,15.09,58.47,Gurugram
3.1109,3.2263,16.32,47.62,Gurugram
3.0017,3.1104,16.92,42.59,Gurugram
3.127,3.2208,18.0,34.51,Gurugram
3.1798,3.4229,17.03,38.16,Gurugram
0.7798,2.4223,15.85,55.47,Gurugram
2.4835,2.67,13.31,62.15,Gurugram
2.9688,3.0262,11.69,46.73,Gurugram
3.8609,3.8664,9.56,31.08,Gurugram
4.0409,4.1064,8.83,27.64,Gurugram
3.7073,3.7111,10.42,28.54,Gurugram
3.4673,3.4973,11.75,27.72,Gurugram
3.2038,3.546,11.43,26.57,Gurugram
3.4282,3.4918,13.79,29.46,Gurugram
3.1435,3.3955,13.34,33.17,Gurugram
2.892,3.6725,10.8,48.3,Gurugram
3.4457,3.7392,12.36,41.54,Gurugram
3.8714,3.9624,11.91,39.9,Gurugram
4.0582,4.1767,11.34,42.52,Gurugram
2.3767,3.2038,13.62,29.6,Gurugram
2.7823,3.018,16.2,36.55,Gurugram
3.4068,3.5242,16.1,37.03,Gurugram
3.3883,3.432,17.1,39.44,Gurugram
2.8195,3.4176,18.8,41.3,Gurugram
1.1582,3.1747,17.25,62.55,Gurugram
3.1435,4.2094,13.74,75.74,Gurugram
3.5623,4.2439,13.48,69.69,Gurugram
3.6511,4.1978,14.84,54.46,Gurugram
3.7241,3.9281,15.87,45.1,Gurugram
3.9053,4.0282,15.99,48.43,Gurugram
4.0644,4.3186,14.92,53.58,Gurugram
3.6737,4.193,15.23,44.11,Gurugram
3.6624,4.0498,16.0,46.26,Gurugram
3.2201,4.1842,17.58,43.28,Gurugram
2.4624,3.5882,17.1,52.62,Gurugram
3.714,4.0147,14.12,47.38,Gurugram
4.685,4.9202,13.32,43.99,Gurugram
4.4232,4.7225,15.41,38.82,Gurugram
4.6879,4.6946,14.04,41.61,Gurugram
4.9867,4.9937,13.79,44.11,Gurugram
4.6651,4.7626,15.35,38.15,Gurugram
3.8618,4.0625,14.79,38.87,Gurugram
4.4849,4.566,14.67,40.67,Gurugram
4.951,5.1677,15.7,40.07,Gurugram
4.7004,4.8026,18.42,36.83,Gurugram
4.2386,5.0162,20.44,39.38,Gurugram
3.7711,4.9097,20.51,44.76,Gurugram
4.7347,5.0669,20.85,45.72,Gurugram
4.8629,5.0364,22.69,40.25,Gurugram
4.829,4.9258,22.55,35.6,Gurugram
4.7695,5.4139,18.17,30.44,Gurugram
5.4842,5.4864,18.34,19.9,Gurugram
5.677,5.7221,16.84,26.15,Gurugram
5.8579,5.8622,17.03,24.7,Gurugram
5.6777,5.6798,19.17,21.53,Gurugram
5.8099,5.8164,19.13,24.43,Gurugram
5.5786,5.6705,20.11,22.47,Gurugram
5.0311,5.5958,22.69,19.99,Gurugram
4.1405,5.2397,23.22,27.75,Gurugram
3.595,5.1689,21.69,31.41,Gurugram
4.7806,5.5039,20.11,23.7,Gurugram
6.0446,6.0458,18.26,24.85,Gurugram
5.9729,6.0434,19.17,24.32,Gurugram
5.9558,5.9777,20.88,24.48,Gurugram
4.9505,5.7283,22.82,22.6,Gurugram
4.3502,5.3803,21.37,33.99,Gurugram
4.6711,5.473,21.74,41.73,Gurugram
4.1431,5.159,20.23,48.77,Gurugram
4.662,5.466,16.85,52.24,Gurugram
5.8613,5.8934,16.47,31.49,Gurugram
5.9674,6.1003,16.92,29.61,Gurugram
5.8087,6.1032,19.22,25.63,Gurugram
5.9873,6.006,20.11,28.99,Gurugram
5.4667,6.09,20.9,32.22,Gurugram
6.1426,6.1481,20.67,37.46,Gurugram
5.9071,6.2822,22.52,28.95,Gurugram
5.2524,5.915,23.18,31.4,Gurugram
6.2724,6.377,23.36,24.52,Gurugram
6.1589,6.2057,25.57,21.8,Gurugram
6.4176,6.4517,27.54,21.58,Gurugram
6.1807,6.3838,28.41,22.18,Gurugram
5.633,6.0686,27.69,25.71,Gurugram
6.5746,6.7054,27.23,18.27,Gurugram
6.7282,6.7596,28.76,20.04,Gurugram
6.6617,6.6756,29.93,23.5,Gurugram
6.4078,6.4747,30.71,21.58,Gurugram
6.6511,6.8117,31.18,19.35,Gurugram
6.6722,6.7327,31.69,22.96,Gurugram
6.1706,6.8786,31.38,18.79,Gurugram
6.8136,7.0238,30.93,17.1,Gurugram
6.7723,6.7781,31.01,18.28,Gurugram
6.8998,6.9509,30.75,16.01,Gurugram
5.388,6.721,31.16,18.55,Gurugram
6.0233,6.6192,30.64,33.32,Gurugram
6.4502,6.5657,29.41,29.19,Gurugram
5.7881,6.2081,25.61,18.84,Gurugram
6.9214,7.026,25.22,16.56,Gurugram
7.5137,7.5437,24.97,17.42,Gurugram
7.7203,7.7496,26.26,15.8,Gurugram
7.5533,7.5653,27.86,16.42,Gurugram
7.3738,7.3973,29.67,15.44,Gurugram
7.128,7.2305,31.27,13.28,Gurugram
6.8196,7.0282,33.25,9.86,Gurugram
7.0505,7.2053,33.27,12.56,Gurugram
7.3894,7.464,33.94,12.21,Gurugram
6.9444,7.0915,35.14,11.56,Gurugram
6.8964,7.1098,34.83,12.83,Gurugram
7.1287,7.3879,35.04,13.03,Gurugram
7.0963,7.2653,35.54,16.15,Gurugram
6.4229,6.7486,36.08,17.93,Gurugram
6.12,6.5638,35.62,17.36,Gurugram
6.6799,6.8983,33.34,20.29,Gurugram
6.7867,7.0058,32.45,22.68,Gurugram
7.3529,7.4086,31.53,23.79,Gurugram
6.9826,7.3699,31.87,22.86,Gurugram
6.1524,7.2468,32.3,20.68,Gurugram
5.9561,7.116,32.64,24.11,Gurugram
5.6659,7.0018,32.95,24.57,Gurugram
6.4536,6.8064,32.44,29.67,Gurugram
7.0814,7.4386,31.94,18.62,Gurugram
7.415,7.6339,34.56,10.96,Gurugram
3.9384,7.002,34.67,15.72,Gurugram
7.2727,7.3301,32.99,21.72,Gurugram
6.9931,7.2156,33.95,17.91,Gurugram
7.0846,7.3776,34.94,16.35,Gurugram
6.9718,7.2919,36.49,13.39,Gurugram
6.829,7.0721,36.96,16.72,Gurugram
7.0644,7.3985,36.89,16.82,Gurugram
6.7843,7.1914,36.5,20.76,Gurugram
7.2204,7.2931,36.44,19.46,Gurugram
6.2201,7.152,36.45,18.34,Gurugram
7.1338,7.3589,37.02,18.84,Gurugram
7.0646,7.3147,37.58,19.03,Gurugram
7.6246,7.7174,37.54,18.01,Gurugram
6.965,7.2893,37.14,20.67,Gurugram
4.9423,7.3778,35.18,24.74,Gurugram
6.4246,7.2986,34.89,25.75,Gurugram
5.4984,7.3068,36.86,21.81,Gurugram
5.467,7.1743,35.78,24.48,Gurugram
6.3149,6.7903,36.07,24.84,Gurugram
2.3436,7.0274,32.68,35.29,Gurugram
6.7409,7.1472,34.36,32.34,Gurugram
6.9415,7.2031,36.84,27.24,Gurugram
7.0666,7.3363,37.8,22.03,Gurugram
7.1323,7.441,38.66,18.49,Gurugram
7.2578,7.3702,38.61,17.92,Gurugram
6.7392,7.2336,36.14,27.07,Gurugram
5.0386,7.3104,32.62,43.5,Gurugram
6.7514,7.0788,33.34,36.82,Gurugram
3.4915,6.697,33.9,34.95,Gurugram
6.3046,6.8846,32.36,41.9,Gurugram
7.5619,7.8689,34.24,31.88,Gurugram
7.1863,7.5454,37.09,26.72,Gurugram
7.063,7.3764,38.64,20.12,Gurugram
6.7622,7.1808,39.08,25.99,Gurugram
6.5318,7.1983,38.36,29.66,Gurugram
5.8646,7.0805,36.27,34.12,Gurugram
5.3616,7.3416,34.18,41.02,Gurugram
6.2765,7.2492,33.97,34.93,Gurugram
6.5858,7.2972,36.11,29.08,Gurugram
7.2487,7.3606,36.22,27.26,Gurugram
7.385,7.7122,35.27,26.92,Gurugram
6.5494,7.2701,37.24,28.08,Gurugram
6.0494,7.2204,38.06,27.86,Gurugram
6.8297,7.0138,34.42,40.44,Gurugram
4.9402,7.0044,33.73,44.88,Gurugram
4.5859,7.0457,33.75,43.45,Gurugram
5.7946,6.773,35.39,44.9,Gurugram
4.7693,6.8894,33.39,58.98,Gurugram
5.0314,6.8892,33.41,54.4,Gurugram
5.4226,6.9142,30.64,65.12,Gurugram
5.9215,6.9734,31.29,54.88,Gurugram
6.653,6.9775,32.74,49.25,Gurugram
6.7454,6.9739,34.26,46.77,Gurugram
6.3197,6.6631,35.78,41.45,Gurugram
6.2489,6.6413,35.46,44.3,Gurugram
6.2275,7.1179,35.33,48.9,Gurugram
2.6892,6.3367,32.83,61.46,Gurugram
3.3713,6.8868,29.47,79.73,Gurugram
3.2676,7.3375,30.73,69.76,Gurugram
5.8118,7.26,31.12,68.14,Gurugram
2.9062,6.6994,31.58,67.62,Gurugram
5.5298,6.4992,31.97,64.69,Gurugram
5.9645,6.594,32.85,62.33,Gurugram
4.7374,5.9873,32.92,58.17,Gurugram
3.8971,5.8123,32.96,57.06,Gurugram
5.1029,5.9462,32.33,56.46,Gurugram
5.6189,6.1572,33.07,56.09,Gurugram
5.9695,6.8945,33.75,51.62,Gurugram
6.27,7.0812,34.4,49.46,Gurugram
4.6565,6.3442,32.55,57.09,Gurugram
4.0687,6.2964,31.19,61.64,Gurugram
6.2705,7.235,30.72,65.8,Gurugram
6.3912,7.3524,31.16,64.93,Gurugram
4.8451,7.0349,31.57,65.86,Gurugram
4.4184,6.8652,31.0,68.77,Gurugram
2.5042,6.6761,31.0,68.26,Gurugram
6.587,7.2055,31.94,64.95,Gurugram
6.6698,7.081,33.4,53.0,Gurugram
4.6162,7.0058,29.82,71.95,Gurugram
6.2376,7.1402,30.7,68.63,Gurugram
4.7786,7.0142,29.2,75.44,Gurugram
4.685,6.667,30.37,71.73,Gurugram
5.1322,7.1796,28.96,79.71,Gurugram
4.5343,6.8621,29.87,73.54,Gurugram
5.423,7.1856,30.34,70.69,Gurugram
5.0446,7.0392,30.38,67.43,Gurugram
5.515,6.8362,30.67,67.09,Gurugram
5.184,6.961,30.34,70.42,Gurugram
4.9334,6.7428,30.46,69.45,Gurugram
3.5546,6.6763,28.31,79.83,Gurugram
3.479,6.7183,28.57,80.56,Gurugram
3.4992,6.5995,30.14,69.68,Gurugram
4.4549,5.6959,30.86,63.44,Gurugram
4.2751,5.8901,31.31,60.63,Gurugram
4.3241,5.7914,31.54,58.18,Gurugram
4.2926,6.017,31.34,59.7,Gurugram
2.7077,6.2126,30.56,68.25,Gurugram
4.7561,5.7046,32.15,62.98,Gurugram
3.533,5.5586,31.39,68.01,Gurugram
4.5418,6.0002,31.9,64.1,Gurugram
5.2721,6.3454,32.17,58.14,Gurugram
5.2114,6.4001,31.86,59.82,Gurugram
5.2493,6.3492,31.48,62.18,Gurugram
5.5426,6.3768,31.28,60.78,Gurugram
5.8889,6.311,31.96,56.67,Gurugram
6.2251,6.5678,31.79,52.55,Gurugram
6.1673,6.6672,32.17,51.77,Gurugram
5.7089,6.636,32.35,49.63,Gurugram
1.2358,5.6038,29.91,65.8,Gurugram
6.0058,6.6862,30.58,69.82,Gurugram
5.6998,6.6204,30.91,66.29,Gurugram
4.7544,6.4344,31.67,63.04,Gurugram
3.271,6.4138,29.9,70.81,Gurugram
4.6387,5.8147,30.54,68.65,Gurugram
4.704,5.9753,30.52,67.53,Gurugram
3.4915,6.2794,29.89,72.1,Gurugram
6.0125,6.253,30.89,64.65,Gurugram
3.9288,6.3538,29.01,75.1,Gurugram
4.6027,6.4898,28.79,74.32,Gurugram
4.7143,6.2369,29.55,75.03,Gurugram
3.0439,5.855,28.16,86.43,Gurugram
3.5779,6.5143,28.58,79.13,Gurugram
3.6202,6.0583,27.9,75.13,Gurugram
5.9782,6.1925,28.74,68.3,Gurugram
5.8296,6.119,29.51,65.12,Gurugram
5.8733,6.1265,29.83,67.1,Gurugram
5.7288,6.1584,29.61,66.11,Gurugram
4.1201,6.0074,29.02,72.65,Gurugram
5.538,5.9359,29.33,67.02,Gurugram
6.0756,6.174,29.81,60.56,Gurugram
6.0444,6.1486,29.99,59.13,Gurugram
5.13,5.7036,30.11,59.68,Gurugram
5.3986,5.6923,30.29,54.77,Gurugram
5.2834,5.4511,29.85,57.45,Gurugram
3.8767,5.3866,30.07,59.25,Gurugram
5.4314,5.579,30.29,55.7,Gurugram
2.8649,5.4641,28.94,55.82,Gurugram
4.6896,5.6273,29.49,52.16,Gurugram
5.8682,5.9042,29.25,45.55,Gurugram
5.2982,5.4914,29.77,37.89,Gurugram
5.2402,5.5284,29.24,38.38,Gurugram
4.4815,5.6743,28.97,50.98,Gurugram
0.9797,5.3018,25.73,83.5,Gurugram
1.626,5.197,24.66,80.35,Gurugram
4.6092,5.7996,25.38,60.33,Gurugram
5.8258,5.8298,27.83,56.78,Gurugram
5.8097,5.862,28.41,51.1,Gurugram
5.729,5.7348,28.71,45.77,Gurugram
5.6568,5.7034,29.19,44.57,Gurugram
5.333,5.3969,28.66,43.89,Gurugram
5.7773,5.7792,27.95,43.66,Gurugram
5.7818,5.7948,28.37,38.56,Gurugram
5.9462,5.9477,28.81,38.45,Gurugram
5.88,5.8894,26.91,42.9,Gurugram
5.4173,5.4192,27.1,42.48,Gurugram
5.267,5.2745,26.96,45.69,Gurugram
5.2238,5.2243,27.49,42.03,Gurugram
5.567,5.6194,27.54,41.07,Gurugram
5.2997,5.3059,28.31,41.84,Gurugram
4.9138,4.9303,28.98,40.89,Gurugram
4.8,4.812,28.76,40.51,Gurugram
4.7354,4.8014,28.18,43.76,Gurugram
4.5943,4.7028,27.99,42.03,Gurugram
4.7652,4.787,28.39,37.89,Gurugram
5.1886,5.1893,28.14,31.95,Gurugram
5.2414,5.268,27.74,27.91,Gurugram
5.2663,5.2838,26.95,28.62,Gurugram
4.973,5.0304,26.53,31.42,Gurugram
4.9932,5.029,26.22,29.67,Gurugram
4.7851,4.8154,27.43,30.89,Gurugram
4.6339,4.6385,27.69,31.32,Gurugram
4.2662,4.3841,25.97,32.99,Gurugram
4.8581,4.8629,26.43,27.86,Gurugram
4.7978,4.8274,24.82,31.54,Gurugram
4.321,4.4088,23.7,31.38,Gurugram
4.1556,4.1808,24.06,27.64,Gurugram
3.8129,3.8302,23.77,30.89,Gurugram
3.7296,3.7594,23.18,35.91,Gurugram
4.2137,4.2749,23.65,36.78,Gurugram
3.7147,3.7152,22.9,39.34,Gurugram
3.7334,3.7339,23.27,36.99,Gurugram
3.4198,3.637,23.08,39.38,Gurugram
3.6533,3.6727,22.55,44.22,Gurugram
3.5599,3.6833,22.63,43.15,Gurugram
3.2021,3.2076,22.32,45.35,Gurugram
3.4284,3.4877,23.06,46.33,Gurugram
3.6305,3.6319,23.35,48.02,Gurugram
3.0883,3.2983,22.02,44.99,Gurugram
3.0168,3.2232,21.11,43.35,Gurugram
2.695,3.2083,21.51,39.16,Gurugram
2.9141,3.2314,21.73,38.0,Gurugram
3.1402,3.3221,21.94,34.43,Gurugram
2.9645,3.2234,21.83,31.58,Gurugram
2.9196,3.0329,20.54,33.76,Gurugram
3.066,3.2482,20.06,37.8,Gurugram
3.0718,3.0725,19.27,46.07,Gurugram
2.6918,2.706,19.15,50.32,Gurugram
2.8649,2.9587,19.28,48.4,Gurugram
2.6218,2.9314,19.24,50.57,Gurugram
2.3136,3.1188,19.22,48.28,Gurugram
3.0859,3.1224,17.44,39.5,Gurugram
3.4454,3.5587,15.85,34.75,Gurugram
3.8352,3.8393,15.48,36.09,Gurugram
3.833,3.8407,15.69,32.44,Gurugram
3.9667,3.9686,16.09,26.51,Gurugram
3.8138,3.8436,16.06,26.07,Gurugram
3.713,3.7409,17.47,24.68,Gurugram
3.6749,3.709,18.16,23.87,Gurugram
3.6221,3.6276,16.33,29.85,Gurugram
3.8964,3.8995,18.19,28.25,Gurugram
3.8011,3.8309,18.45,29.47,Gurugram
3.541,3.5662,18.34,30.25,Gurugram
3.5254,3.5275,17.4,29.61,Gurugram
3.2515,3.313,17.52,28.77,Gurugram
2.387,3.1003,17.44,31.73,Gurugram
2.466,2.9849,17.6,32.45,Gurugram
1.8559,2.5234,18.2,33.24,Gurugram
2.5505,3.2232,17.02,31.76,Gurugram
3.509,3.6725,17.03,24.36,Gurugram
3.8846,3.8909,16.28,22.74,Gurugram
3.7562,3.7601,17.47,24.83,Gurugram
3.6626,3.6646,18.38,28.16,Gurugram
1.9896,3.0343,16.44,37.86,Gurugram
2.7866,2.9722,16.27,66.16,Gurugram
2.1854,2.8834,13.93,63.86,Gurugram
2.3107,2.9148,12.0,57.22,Gurugram
2.837,3.0902,12.23,55.03,Gurugram
3.4013,3.4356,11.54,44.21,Gurugram
3.9437,3.9463,12.55,37.21,Gurugram
3.8162,3.8556,14.11,35.17,Gurugram
3.061,3.6888,14.38,38.94,Gurugram
2.6136,3.3041,15.54,42.03,Gurugram
2.8382,3.061,16.74,46.75,Gurugram
3.5472,3.6029,16.09,46.62,Gurugram
4.0188,4.0195,15.26,38.73,Gurugram
3.4798,3.6833,16.15,35.15,Gurugram
3.3739,3.4085,14.08,44.05,Gurugram
3.349,3.3708,14.22,36.44,Gurugram
3.3583,3.4776,16.22,30.47,Gurugram
3.1267,3.1603,17.04,32.22,Gurugram
2.941,2.9868,15.17,37.7,Gurugram
2.5918,2.7228,13.3,33.39,Gurugram
2.0909,2.645,13.25,29.95,Gurugram
2.7655,3.828,12.53,30.82,Gurugram
2.0239,3.1452,12.16,33.15,Gurugram
2.2222,3.0845,12.26,33.02,Gurugram
2.4686,3.2729,12.47,31.51,Gurugram
2.4643,3.2803,12.96,29.51,Gurugram
2.6338,3.1169,12.23,37.34,Gurugram
3.4834,3.51,11.61,40.03,Gurugram
3.7154,3.7202,12.39,35.43,Gurugram
3.2537,3.3929,12.36,35.38,Gurugram
3.755,3.7716,12.65,31.12,Gurugram
3.9818,4.0032,13.41,27.86,Gurugram
3.4795,3.6607,15.62,26.02,Gurugram
3.7097,3.7294,15.71,27.49,Gurugram
4.0217,4.0685,14.94,25.15,Gurugram
4.097,4.1057,13.61,28.25,Gurugram
4.2168,4.249,14.71,21.57,Gurugram
3.3209,3.9857,14.6,21.12,Gurugram
3.6612,3.9331,17.16,24.71,Gurugram
3.7267,3.8316,15.37,32.56,Gurugram
4.0394,4.0406,13.77,25.24,Gurugram
4.2367,4.2902,14.24,23.14,Gurugram
3.9038,3.9106,15.22,21.6,Gurugram
1.1729,3.2004,12.24,44.28,Gurugram
3.0173,3.3574,11.6,72.01,Gurugram
3.241,3.7625,12.36,59.89,Gurugram
3.21,3.978,13.75,38.22,Gurugram
3.3626,3.8282,13.06,33.67,Gurugram
3.5227,4.0202,14.2,28.38,Gurugram
4.0678,4.2869,14.71,28.61,Gurugram
4.3776,4.4057,17.15,27.1,Gurugram
3.7853,4.2962,17.3,30.75,Gurugram
4.3138,4.3385,18.77,32.07,Gurugram
4.2924,4.3078,18.0,37.71,Gurugram
4.2715,4.2859,16.69,26.93,Gurugram
4.7582,4.8098,14.71,21.94,Gurugram
3.0254,4.3606,15.96,14.77,Gurugram
2.5493,3.9715,16.46,13.75,Gurugram
4.8312,4.8554,14.8,15.16,Gurugram
4.3284,4.7081,15.56,13.78,Gurugram
4.7599,4.7695,15.36,16.88,Gurugram
4.3361,4.6051,17.01,17.21,Gurugram
3.3662,4.3846,18.75,19.8,Gurugram
2.1338,3.9612,17.2,60.25,Gurugram
4.0435,4.3133,16.4,58.25,Gurugram
4.9546,5.0542,15.73,41.9,Gurugram
4.7318,4.7933,17.37,44.89,Gurugram
4.3757,4.5521,18.44,43.47,Gurugram
4.3267,4.6579,19.79,33.25,Gurugram
4.7484,4.7983,19.58,22.33,Gurugram
4.8684,5.0578,20.93,17.61,Gurugram
4.9951,5.0911,22.0,24.36,Gurugram
4.8007,4.9166,23.71,25.41,Gurugram
4.4988,4.83,23.38,30.16,Gurugram
4.3442,4.8096,24.45,23.66,Gurugram
4.1102,4.9222,24.26,26.51,Gurugram
4.7623,4.799,23.0,33.97,Gurugram
5.4763,5.605,20.35,36.99,Gurugram
4.9639,5.2505,23.35,36.97,Gurugram
4.4772,5.2003,23.1,31.96,Gurugram
4.2946,5.2625,24.06,26.76,Gurugram
5.3522,5.375,24.8,29.27,Gurugram
4.7501,5.3477,25.01,30.08,Gurugram
4.3577,5.1708,23.23,43.73,Gurugram
5.8066,5.809,21.44,36.02,Gurugram
5.8238,5.8901,21.19,28.21,Gurugram
6.0444,6.072,22.22,26.33,Gurugram
5.8961,5.9357,24.74,21.79,Gurugram
5.6796,5.7139,24.7,22.1,Gurugram
5.7876,5.9131,24.12,25.76,Gurugram
5.9122,5.9126,24.21,28.67,Gurugram
5.9246,5.9254,25.32,25.83,Gurugram
6.0701,6.071,27.53,17.38,Gurugram
5.1406,5.8745,27.34,15.84,Gurugram
4.9562,5.8615,25.32,22.2,Gurugram
5.0095,5.7499,24.79,24.48,Gurugram
6.4783,6.4793,22.97,21.28,Gurugram
6.42,6.461,24.4,16.19,Gurugram
